user_id,date,amount,description,category,payment_mode
18,2023-05-25,1733.6,Steam game purchase,Entertainment,Cash
1,2023-05-25,674.55,KFC bucket,Food,Net Banking
17,2023-05-25,208.64,PVR movie ticket,Entertainment,Net Banking
9,2023-05-25,74.43,parking charges,Transport,Cash
16,2023-05-25,886.79,Myntra clothes,Shopping,Debit Card
11,2023-05-25,1237.88,Groww SIP,Investments,Debit Card
12,2023-05-25,355.29,Practo consultation,Healthcare,Cash
4,2023-05-25,1293.69,Steam game purchase,Entertainment,UPI
18,2023-05-25,730.34,Airtel postpaid,Utilities,Net Banking
16,2023-05-25,1473.57,OYO hotel booking,Travel,Debit Card
4,2023-05-25,179.0,Amazon Prime,Entertainment,Net Banking
4,2023-05-25,3147.12,IndiGo flight,Travel,UPI
16,2023-05-25,11833.81,Goibibo trip,Travel,Cash
2,2023-05-25,1423.71,OYO hotel booking,Travel,Credit Card
6,2023-05-25,236.43,eye checkup,Healthcare,Cash
1,2023-05-25,31.68,tea and snacks,Food,Debit Card
12,2023-05-25,343.98,diagnostic lab test,Healthcare,Net Banking
11,2023-05-25,2798.64,BBMP property tax,Utilities,Credit Card
5,2023-05-25,226.06,metro card recharge,Transport,UPI
13,2023-05-25,138.66,YouTube Premium,Entertainment,Credit Card
12,2023-05-25,248.07,Flipkart order,Shopping,Credit Card
3,2023-05-25,503.07,BSNL broadband,Utilities,UPI
10,2023-05-25,431.59,donation charity,Miscellaneous,Debit Card
20,2023-05-25,400.98,Jio recharge,Utilities,Credit Card
18,2023-05-25,7259.63,coaching institute fee,Education,Net Banking
20,2023-05-25,286.07,BWSSB water bill,Utilities,UPI
8,2023-05-25,1569.49,mobile repair,Miscellaneous,UPI
16,2023-05-25,280.06,INOX ticket,Entertainment,Credit Card
5,2023-05-25,4232.53,NPS contribution,Investments,UPI
5,2023-05-26,392.86,BMTC bus pass,Transport,UPI
1,2023-05-26,373.72,haircut salon,Miscellaneous,Cash
16,2023-05-26,10036.59,Air India ticket,Travel,Debit Card
19,2023-05-26,350.75,PVR movie ticket,Entertainment,Net Banking
2,2023-05-26,980.35,OYO hotel booking,Travel,Credit Card
20,2023-05-26,7812.53,Air India ticket,Travel,UPI
8,2023-05-26,925.03,Apollo pharmacy,Healthcare,Net Banking
18,2023-05-26,579.35,BMTC bus pass,Transport,UPI
9,2023-05-26,6997.88,PPF deposit,Investments,Credit Card
5,2023-05-26,9402.06,IndiGo flight,Travel,Debit Card
7,2023-05-26,106.99,Ola cab,Transport,Net Banking
7,2023-05-26,119.0,Spotify premium,Entertainment,Credit Card
4,2023-05-26,102.84,auto rickshaw,Transport,Debit Card
9,2023-05-26,274.39,biryani house,Food,Credit Card
4,2023-05-26,257.11,vitamin supplements,Healthcare,Credit Card
4,2023-05-26,2331.89,OYO hotel booking,Travel,Cash
4,2023-05-26,1961.89,Zerodha brokerage,Investments,Cash
1,2023-05-26,553.27,KFC bucket,Food,UPI
1,2023-05-26,155.36,Namma Yatri ride,Transport,Cash
11,2023-05-26,187.24,notebook purchase,Education,Debit Card
9,2023-05-26,1776.05,Flipkart order,Shopping,UPI
9,2023-05-26,1718.63,dental clinic,Healthcare,UPI
8,2023-05-26,299.43,eye checkup,Healthcare,Net Banking
13,2023-05-26,3125.49,MakeMyTrip hotel,Travel,Credit Card
1,2023-05-26,1515.27,train travel IRCTC,Travel,Credit Card
3,2023-05-26,89.58,toll payment fastag,Transport,Credit Card
12,2023-05-26,1461.62,petrol HP pump,Transport,UPI
7,2023-05-26,1065.71,Steam game purchase,Entertainment,Cash
18,2023-05-26,308.55,travel insurance,Travel,Cash
7,2023-05-26,420.75,KFC bucket,Food,UPI
18,2023-05-26,1704.74,Coursera subscription,Education,UPI
20,2023-05-26,419.9,vitamin supplements,Healthcare,Debit Card
9,2023-05-26,1793.63,Decathlon sports,Shopping,Credit Card
5,2023-05-26,993.48,OYO hotel booking,Travel,Debit Card
4,2023-05-26,154.7,newspaper subscription,Miscellaneous,Debit Card
18,2023-05-26,201.84,Haldiram snacks,Food,Debit Card
11,2023-05-26,42.35,notebook purchase,Education,Net Banking
9,2023-05-26,259.04,Netflix subscription,Entertainment,UPI
17,2023-05-26,502.39,eye checkup,Healthcare,Credit Card
1,2023-05-26,528.58,Airtel postpaid,Utilities,Cash
10,2023-05-26,8467.72,IndiGo flight,Travel,Debit Card
15,2023-05-26,3256.82,IndiGo flight,Travel,Net Banking
7,2023-05-26,645.68,ATM withdrawal,Miscellaneous,Debit Card
19,2023-05-27,2607.22,BBMP property tax,Utilities,Debit Card
10,2023-05-27,183.52,Namma Yatri ride,Transport,Cash
13,2023-05-27,8850.4,Air India ticket,Travel,UPI
9,2023-05-27,650.57,BESCOM electricity bill,Utilities,Cash
18,2023-05-27,2920.25,LIC premium,Investments,UPI
14,2023-05-27,1061.32,mobile repair,Miscellaneous,Credit Card
12,2023-05-27,2183.96,OYO hotel booking,Travel,Cash
12,2023-05-27,748.96,Myntra clothes,Shopping,UPI
5,2023-05-27,330.61,gaming café,Entertainment,Debit Card
15,2023-05-27,221.06,Meesho order,Shopping,Credit Card
2,2023-05-27,23243.7,gold purchase,Investments,Net Banking
10,2023-05-27,527.32,Domino's pizza,Food,Cash
15,2023-05-27,2797.66,ATM withdrawal,Miscellaneous,Debit Card
15,2023-05-27,2433.01,Zerodha brokerage,Investments,Net Banking
14,2023-05-27,842.34,Hotstar subscription,Entertainment,Cash
13,2023-05-27,1434.26,Flipkart order,Shopping,Credit Card
8,2023-05-27,296.27,MedPlus medicines,Healthcare,Debit Card
19,2023-05-27,471.61,MedPlus medicines,Healthcare,Credit Card
7,2023-05-27,136.99,toll payment fastag,Transport,UPI
14,2023-05-27,371.61,Ola cab,Transport,Cash
8,2023-05-27,96.9,Uber ride,Transport,Cash
2,2023-05-27,1217.99,travel insurance,Travel,Net Banking
1,2023-05-27,25968.79,college fee,Education,Net Banking
7,2023-05-27,13041.87,Air India ticket,Travel,Cash
18,2023-05-27,49324.52,gold purchase,Investments,Net Banking
18,2023-05-27,173.18,stationery Natraj,Education,Debit Card
3,2023-05-27,45.63,tea and snacks,Food,Credit Card
8,2023-05-27,588.11,diagnostic lab test,Healthcare,Cash
15,2023-05-27,168.17,Uber ride,Transport,Debit Card
11,2023-05-27,1468.22,diagnostic lab test,Healthcare,UPI
3,2023-05-27,547.53,Flipkart order,Shopping,Credit Card
10,2023-05-27,349.56,BMTC bus pass,Transport,Debit Card
17,2023-05-27,127.23,auto rickshaw,Transport,Net Banking
18,2023-05-27,496.16,Flipkart order,Shopping,Cash
15,2023-05-27,438.5,doctor consultation,Healthcare,UPI
18,2023-05-27,4154.95,Manipal Hospital bill,Healthcare,Debit Card
19,2023-05-27,1320.77,Steam game purchase,Entertainment,Credit Card
9,2023-05-27,12562.0,Air India ticket,Travel,Debit Card
14,2023-05-27,1517.98,Flipkart order,Shopping,Cash
19,2023-05-27,9200.58,Goibibo trip,Travel,UPI
6,2023-05-28,1481.88,Coursera subscription,Education,UPI
18,2023-05-28,1768.77,mutual fund SIP HDFC,Investments,Cash
7,2023-05-28,1817.73,Ajio fashion,Shopping,Debit Card
4,2023-05-28,2400.67,Zerodha brokerage,Investments,Credit Card
14,2023-05-28,72.52,canteen lunch,Food,Debit Card
7,2023-05-28,591.68,BSNL broadband,Utilities,Cash
8,2023-05-28,826.45,train travel IRCTC,Travel,UPI
15,2023-05-28,520.08,Airtel postpaid,Utilities,Debit Card
17,2023-05-28,99.62,toll payment fastag,Transport,Credit Card
6,2023-05-28,1814.46,Flipkart order,Shopping,UPI
13,2023-05-28,313.24,D-Mart grocery,Shopping,Cash
20,2023-05-28,110.6,canteen lunch,Food,Net Banking
11,2023-05-28,233.44,Practo consultation,Healthcare,Net Banking
18,2023-05-28,574.92,BMTC bus pass,Transport,Credit Card
2,2023-05-28,93.48,parking charges,Transport,Credit Card
2,2023-05-28,321.64,Practo consultation,Healthcare,UPI
7,2023-05-28,512.78,Steam game purchase,Entertainment,Credit Card
4,2023-05-28,1105.87,Udemy course,Education,Net Banking
7,2023-05-28,1129.6,travel insurance,Travel,UPI
9,2023-05-28,252.48,PVR movie ticket,Entertainment,Credit Card
2,2023-05-28,1705.65,exam fee,Education,Cash
11,2023-05-28,1586.71,Ajio fashion,Shopping,Debit Card
17,2023-05-28,32262.51,college fee,Education,Net Banking
7,2023-05-28,1122.66,Decathlon sports,Shopping,UPI
19,2023-05-28,531.06,KFC bucket,Food,Cash
8,2023-05-28,1852.29,Zerodha brokerage,Investments,Net Banking
8,2023-05-28,1764.13,diagnostic lab test,Healthcare,Credit Card
6,2023-05-28,2439.23,Manipal Hospital bill,Healthcare,Debit Card
7,2023-05-28,2768.31,train travel IRCTC,Travel,Debit Card
10,2023-05-28,3442.64,BBMP property tax,Utilities,Cash
17,2023-05-28,46.85,Rapido bike,Transport,Net Banking
20,2023-05-28,39472.33,fixed deposit SBI,Investments,Credit Card
13,2023-05-28,119.0,Spotify premium,Entertainment,Debit Card
17,2023-05-28,436.78,unknown merchant,Miscellaneous,Cash
9,2023-05-28,844.56,unknown merchant,Miscellaneous,Cash
20,2023-05-28,78.35,notebook purchase,Education,UPI
9,2023-05-28,2137.74,MakeMyTrip hotel,Travel,UPI
2,2023-05-28,408.64,laundry service,Miscellaneous,UPI
19,2023-05-28,964.14,Coursera subscription,Education,Debit Card
16,2023-05-28,935.31,doctor consultation,Healthcare,Debit Card
10,2023-05-28,175.96,newspaper subscription,Miscellaneous,Net Banking
17,2023-05-28,535.64,Nykaa cosmetics,Shopping,Debit Card
4,2023-05-28,251.39,stationery Natraj,Education,Debit Card
15,2023-05-28,222.17,Uber ride,Transport,UPI
11,2023-05-28,719.81,Hotstar subscription,Entertainment,Cash
18,2023-05-28,2212.32,Unacademy subscription,Education,UPI
11,2023-05-28,183.59,YouTube Premium,Entertainment,Debit Card
4,2023-05-28,8162.62,Air India ticket,Travel,Cash
2,2023-05-28,761.82,Unacademy subscription,Education,Net Banking
8,2023-05-28,416.04,unknown merchant,Miscellaneous,Credit Card
14,2023-05-28,6369.18,PPF deposit,Investments,Credit Card
9,2023-05-28,9156.04,Zerodha brokerage,Investments,Net Banking
10,2023-05-28,733.5,BSNL broadband,Utilities,Debit Card
20,2023-05-29,75.69,notebook purchase,Education,Net Banking
8,2023-05-29,3912.53,train travel IRCTC,Travel,Net Banking
14,2023-05-29,415.17,McDonald's,Food,Debit Card
17,2023-05-29,2087.36,mutual fund SIP HDFC,Investments,Net Banking
6,2023-05-29,1838.93,Ajio fashion,Shopping,UPI
13,2023-05-29,292.26,Ola cab,Transport,UPI
15,2023-05-29,99.94,newspaper subscription,Miscellaneous,Credit Card
13,2023-05-29,179.0,Amazon Prime,Entertainment,Cash
19,2023-05-29,654.43,unknown merchant,Miscellaneous,Net Banking
14,2023-05-29,475.18,McDonald's,Food,UPI
9,2023-05-29,1752.93,Decathlon sports,Shopping,UPI
12,2023-05-29,545.13,Meesho order,Shopping,Net Banking
12,2023-05-29,211.73,INOX ticket,Entertainment,Credit Card
7,2023-05-29,401.93,metro card recharge,Transport,UPI
9,2023-05-29,488.39,Airtel postpaid,Utilities,Credit Card
10,2023-05-29,67.89,newspaper subscription,Miscellaneous,Cash
19,2023-05-29,877.94,travel insurance,Travel,Credit Card
4,2023-05-29,85.2,Haldiram snacks,Food,Cash
14,2023-05-29,321.19,textbook Amazon,Education,Debit Card
5,2023-05-29,1026.32,train travel IRCTC,Travel,UPI
19,2023-05-29,77.4,parking charges,Transport,Debit Card
16,2023-05-29,541.12,Airtel postpaid,Utilities,Debit Card
10,2023-05-29,134.17,auto rickshaw,Transport,Debit Card
15,2023-05-29,9365.02,Air India ticket,Travel,Credit Card
12,2023-05-29,325.69,Hotstar subscription,Entertainment,Credit Card
19,2023-05-29,705.52,MedPlus medicines,Healthcare,UPI
5,2023-05-29,325.01,INOX ticket,Entertainment,Net Banking
12,2023-05-29,100.27,Ola cab,Transport,Credit Card
16,2023-05-29,1333.2,OYO hotel booking,Travel,Debit Card
8,2023-05-29,14205.54,fixed deposit SBI,Investments,Debit Card
11,2023-05-29,1980.73,mobile repair,Miscellaneous,Credit Card
3,2023-05-29,1471.72,mobile repair,Miscellaneous,Net Banking
12,2023-05-29,4918.83,Manipal Hospital bill,Healthcare,Debit Card
17,2023-05-29,159.7,newspaper subscription,Miscellaneous,UPI
1,2023-05-29,4397.04,ATM withdrawal,Miscellaneous,Debit Card
3,2023-05-29,924.27,travel insurance,Travel,UPI
4,2023-05-29,394.61,Apollo pharmacy,Healthcare,UPI
12,2023-05-29,151.63,BWSSB water bill,Utilities,Cash
10,2023-05-29,1071.11,Barbeque Nation,Food,Net Banking
12,2023-05-29,604.64,Airtel postpaid,Utilities,Debit Card
5,2023-05-29,2843.62,Groww SIP,Investments,Cash
9,2023-05-29,20872.84,college fee,Education,Credit Card
15,2023-05-29,850.78,Barbeque Nation,Food,Cash
6,2023-05-29,3022.06,mutual fund SIP HDFC,Investments,UPI
17,2023-05-29,665.71,donation charity,Miscellaneous,Cash
1,2023-05-29,785.85,Swiggy order,Food,Debit Card
15,2023-05-29,549.84,Amazon purchase,Shopping,UPI
16,2023-05-29,403.62,BMTC bus pass,Transport,Net Banking
7,2023-05-29,119.7,Meesho order,Shopping,Credit Card
9,2023-05-30,1191.89,Unacademy subscription,Education,Debit Card
10,2023-05-30,771.89,Airtel postpaid,Utilities,Cash
10,2023-05-30,1055.7,NPS contribution,Investments,UPI
20,2023-05-30,1477.12,diagnostic lab test,Healthcare,Credit Card
4,2023-05-30,661.67,textbook Amazon,Education,Debit Card
20,2023-05-30,1783.14,Airbnb stay,Travel,Credit Card
5,2023-05-30,466.26,Hotstar subscription,Entertainment,Credit Card
20,2023-05-30,303.32,McDonald's,Food,Net Banking
13,2023-05-30,688.89,mobile repair,Miscellaneous,UPI
2,2023-05-30,8498.86,Zerodha brokerage,Investments,Net Banking
10,2023-05-30,4597.03,IndiGo flight,Travel,Credit Card
8,2023-05-30,477.24,laundry service,Miscellaneous,Debit Card
7,2023-05-30,9001.92,Zerodha brokerage,Investments,UPI
14,2023-05-30,586.23,doctor consultation,Healthcare,Credit Card
2,2023-05-30,551.52,Airtel postpaid,Utilities,Cash
12,2023-05-30,523.31,PVR movie ticket,Entertainment,Debit Card
12,2023-05-30,278.42,Domino's pizza,Food,Cash
2,2023-05-30,57.08,newspaper subscription,Miscellaneous,Cash
16,2023-05-30,836.99,donation charity,Miscellaneous,Cash
16,2023-05-30,2228.69,Flipkart order,Shopping,Debit Card
5,2023-05-30,1673.45,mobile repair,Miscellaneous,Cash
4,2023-05-30,1759.47,BigBasket order,Shopping,Credit Card
14,2023-05-30,319.69,haircut salon,Miscellaneous,Credit Card
1,2023-05-30,1056.7,Barbeque Nation,Food,Credit Card
17,2023-05-30,2744.89,Zerodha brokerage,Investments,Debit Card
9,2023-05-30,136.46,Café Coffee Day,Food,Net Banking
6,2023-05-30,7002.3,PPF deposit,Investments,Cash
15,2023-05-30,189.07,Uber ride,Transport,Net Banking
3,2023-05-30,1985.55,Amazon purchase,Shopping,UPI
1,2023-05-30,640.61,Nykaa cosmetics,Shopping,Net Banking
8,2023-05-30,1685.09,Myntra clothes,Shopping,UPI
17,2023-05-30,371.57,haircut salon,Miscellaneous,Debit Card
6,2023-05-30,597.98,diagnostic lab test,Healthcare,Cash
1,2023-05-30,39.79,parking charges,Transport,UPI
4,2023-05-30,496.48,Airtel postpaid,Utilities,Net Banking
19,2023-05-30,415.87,PVR movie ticket,Entertainment,Net Banking
11,2023-05-30,899.02,Udemy course,Education,Cash
15,2023-05-30,119.0,Spotify premium,Entertainment,UPI
18,2023-05-30,169.47,BWSSB water bill,Utilities,Net Banking
2,2023-05-30,573.05,mobile repair,Miscellaneous,Debit Card
11,2023-05-30,568.61,Airtel postpaid,Utilities,Credit Card
20,2023-05-30,10957.27,Air India ticket,Travel,UPI
10,2023-05-30,727.27,BSNL broadband,Utilities,Debit Card
18,2023-05-30,2154.06,Groww SIP,Investments,Net Banking
15,2023-05-30,353.49,unknown merchant,Miscellaneous,Debit Card
18,2023-05-30,377.07,biryani house,Food,Cash
19,2023-05-30,215.93,INOX ticket,Entertainment,Cash
13,2023-05-30,494.88,Meesho order,Shopping,Credit Card
10,2023-05-30,639.6,ACT Fibernet,Utilities,UPI
15,2023-05-30,475.94,metro card recharge,Transport,Debit Card
7,2023-05-30,293.44,McDonald's,Food,Credit Card
7,2023-05-30,3775.18,coaching institute fee,Education,Debit Card
11,2023-05-30,1161.09,train travel IRCTC,Travel,Debit Card
20,2023-05-30,4264.26,Manipal Hospital bill,Healthcare,UPI
2,2023-05-30,488.31,McDonald's,Food,Debit Card
7,2023-05-31,993.01,unknown merchant,Miscellaneous,Cash
8,2023-05-31,417.27,donation charity,Miscellaneous,Debit Card
6,2023-05-31,579.01,Domino's pizza,Food,Net Banking
2,2023-05-31,116.33,local restaurant bill,Food,UPI
5,2023-05-31,119.69,newspaper subscription,Miscellaneous,Debit Card
20,2023-05-31,2007.24,OYO hotel booking,Travel,Debit Card
16,2023-05-31,2809.54,Zerodha brokerage,Investments,Cash
20,2023-05-31,1947.65,Coursera subscription,Education,Credit Card
3,2023-05-31,4122.67,Goibibo trip,Travel,Credit Card
10,2023-05-31,1613.05,Myntra clothes,Shopping,Debit Card
7,2023-05-31,7770.29,Airbnb stay,Travel,Cash
6,2023-05-31,690.32,unknown merchant,Miscellaneous,Net Banking
20,2023-05-31,6355.67,Airbnb stay,Travel,Debit Card
19,2023-05-31,2162.91,Decathlon sports,Shopping,Credit Card
1,2023-05-31,790.28,unknown merchant,Miscellaneous,Net Banking
18,2023-05-31,1654.32,BBMP property tax,Utilities,UPI
10,2023-05-31,1478.02,dental clinic,Healthcare,Cash
6,2023-05-31,123.27,auto rickshaw,Transport,Credit Card
13,2023-05-31,48275.6,college fee,Education,UPI
11,2023-05-31,29925.02,college fee,Education,Debit Card
17,2023-05-31,554.27,Myntra clothes,Shopping,Cash
13,2023-05-31,1236.89,BigBasket order,Shopping,Cash
11,2023-05-31,1104.63,dental clinic,Healthcare,Net Banking
3,2023-05-31,512.91,unknown merchant,Miscellaneous,UPI
13,2023-05-31,5438.35,Zerodha brokerage,Investments,Net Banking
2,2023-05-31,501.57,Jio recharge,Utilities,Debit Card
10,2023-05-31,1486.01,gift purchase,Miscellaneous,UPI
19,2023-05-31,962.38,Coursera subscription,Education,Credit Card
5,2023-05-31,1196.89,Udemy course,Education,UPI
2,2023-05-31,842.26,Apollo pharmacy,Healthcare,Net Banking
4,2023-05-31,273.7,metro card recharge,Transport,Credit Card
8,2023-05-31,310.61,Practo consultation,Healthcare,Net Banking
9,2023-05-31,469.73,BMTC bus pass,Transport,Credit Card
5,2023-05-31,3431.83,Manipal Hospital bill,Healthcare,UPI
10,2023-05-31,14901.83,Air India ticket,Travel,Debit Card
6,2023-05-31,266.02,stationery Natraj,Education,Debit Card
17,2023-05-31,219.76,eye checkup,Healthcare,UPI
18,2023-05-31,772.41,D-Mart grocery,Shopping,Cash
1,2023-05-31,2767.87,ATM withdrawal,Miscellaneous,Credit Card
4,2023-05-31,268.67,Café Coffee Day,Food,Debit Card
8,2023-05-31,119.0,Spotify premium,Entertainment,Cash
3,2023-06-01,691.96,Swiggy order,Food,Cash
15,2023-06-01,172.15,Haldiram snacks,Food,Net Banking
11,2023-06-01,26862.83,fixed deposit SBI,Investments,Net Banking
4,2023-06-01,483.21,Amazon purchase,Shopping,Debit Card
17,2023-06-01,504.35,Airtel postpaid,Utilities,Net Banking
7,2023-06-01,1011.18,dental clinic,Healthcare,Debit Card
10,2023-06-01,2618.69,Decathlon sports,Shopping,UPI
15,2023-06-01,1930.99,BESCOM electricity bill,Utilities,Credit Card
18,2023-06-01,213.86,BWSSB water bill,Utilities,UPI
11,2023-06-01,65.21,auto rickshaw,Transport,Cash
2,2023-06-01,388.7,PVR movie ticket,Entertainment,Debit Card
6,2023-06-01,469.62,haircut salon,Miscellaneous,UPI
10,2023-06-01,112.7,Rapido bike,Transport,UPI
12,2023-06-01,794.99,Udemy course,Education,Net Banking
13,2023-06-01,4392.98,BBMP property tax,Utilities,UPI
17,2023-06-01,422.87,Apollo pharmacy,Healthcare,Cash
10,2023-06-01,81.74,canteen lunch,Food,Credit Card
15,2023-06-01,1093.49,Flipkart order,Shopping,Cash
12,2023-06-01,208.19,eye checkup,Healthcare,Debit Card
17,2023-06-01,652.52,BESCOM electricity bill,Utilities,UPI
1,2023-06-01,384.17,eye checkup,Healthcare,Debit Card
13,2023-06-01,6942.16,Airbnb stay,Travel,Net Banking
17,2023-06-01,963.88,gas cylinder booking,Utilities,Net Banking
10,2023-06-01,301.76,McDonald's,Food,Net Banking
10,2023-06-01,124.59,Café Coffee Day,Food,Net Banking
17,2023-06-01,687.24,mobile repair,Miscellaneous,Cash
7,2023-06-01,1105.58,ATM withdrawal,Miscellaneous,UPI
5,2023-06-01,2470.59,college mess fee,Food,UPI
2,2023-06-01,449.47,haircut salon,Miscellaneous,UPI
20,2023-06-01,157.43,Ola cab,Transport,UPI
17,2023-06-01,971.9,travel insurance,Travel,Net Banking
15,2023-06-01,1680.18,college mess fee,Food,Cash
14,2023-06-01,570.61,Coursera subscription,Education,Debit Card
2,2023-06-01,724.95,Hotstar subscription,Entertainment,Debit Card
5,2023-06-01,649.2,Airtel postpaid,Utilities,Cash
14,2023-06-01,8961.81,Air India ticket,Travel,Net Banking
1,2023-06-01,504.5,Coursera subscription,Education,Debit Card
11,2023-06-01,12877.14,fixed deposit SBI,Investments,Cash
12,2023-06-01,844.39,donation charity,Miscellaneous,Credit Card
8,2023-06-01,549.13,donation charity,Miscellaneous,Net Banking
5,2023-06-01,122.21,BWSSB water bill,Utilities,Debit Card
12,2023-06-01,444.37,INOX ticket,Entertainment,UPI
17,2023-06-01,448.11,BSNL broadband,Utilities,Debit Card
15,2023-06-01,2253.35,IndiGo flight,Travel,UPI
10,2023-06-01,292.84,Ola cab,Transport,Credit Card
4,2023-06-01,1605.77,BigBasket order,Shopping,Cash
